$Info: Start...
Info: get 10000 brown.words
Info: annotate pos_tag (10000 tokens)
Info: convert to pyrata format 
Info: control pyrata cpu time and memory usage
Info: end.
         5803160 function calls (5744724 primitive calls) in 11.093 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:444(_setdef)
        1    0.000    0.000    0.000    0.000 jscode.py:44(JavascriptCodePrinter)
        2    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:573(Barrier)
        2    0.000    0.000    0.000    0.000 numbers.py:2198(__mul__)
        1    0.000    0.000    0.000    0.000 sets.py:696(ProductSet)
        1    0.000    0.000    0.000    0.000 cnf.py:227(CNF)
        1    0.000    0.000    0.000    0.000 tasks.py:98(Task)
        1    0.000    0.000    0.000    0.000 base_events.py:273(Server)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:203(AddrlistClass)
        1    0.000    0.000    0.000    0.000 maxent.py:79(MaxentClassifier)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 complexes.py:454(Abs)
        3    0.000    0.000    0.000    0.000 lex.py:620(validate_literals)
        1    0.000    0.000    0.000    0.000 common.py:2986(_MinimalMatrix)
        1    0.000    0.000    0.000    0.000 gammazeta.py:395(bernoulli_size)
        3    0.000    0.000    0.000    0.000 index_tricks.py:311(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
        1    0.000    0.000    0.000    0.000 childes.py:27(CHILDESCorpusReader)
        1    0.000    0.000    0.000    0.000 feature.py:14(Feature)
        1    0.000    0.000    0.000    0.000 events.py:25(Handle)
        1    0.000    0.000    0.000    0.000 pythonintegerring.py:12(PythonIntegerRing)
        1    0.000    0.000    0.000    0.000 point.py:857(Point2D)
        2    0.000    0.000    0.000    0.000 ctx_mp_python.py:141(__int__)
        5    0.000    0.000    0.000    0.000 _regex_core.py:4158(at_end)
        1    0.000    0.000    0.000    0.000 udhr.py:10(UdhrCorpusReader)
        1    0.000    0.000    0.000    0.000 recursivedescent.py:17(RecursiveDescentParser)
        1    0.000    0.000    0.000    0.000 {method 'match' of '_regex.Pattern' objects}
       16    0.000    0.000    0.000    0.000 basic.py:712(args)
        1    0.000    0.000    0.000    0.000 xmlreader.py:11(XMLReader)
        1    0.000    0.000    0.000    0.000 pydoc.py:1038(__init__)
        1    0.000    0.000    0.000    0.000 unix_events.py:572(_UnixWritePipeTransport)
        1    0.000    0.000    0.000    0.000 linearlogic.py:292(ApplicationExpression)
        1    0.000    0.000    0.000    0.000 extras.py:1515(__init__)
        1    0.000    0.000    0.000    0.000 formal.py:1504(FiniteFormalPowerSeries)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
        1    0.000    0.000    0.000    0.000 propbank.py:19(PropbankCorpusReader)
        1    0.000    0.000    0.000    0.000 api.py:74(LanguageModel)
        1    0.000    0.000    0.000    0.000 async_case.py:8(IsolatedAsyncioTestCase)
        1    0.000    0.000    0.000    0.000 modules.py:43(Module)
        1    0.000    0.000    0.000    0.000 random.py:250(_randbelow_with_getrandbits)
        1    0.000    0.000    0.000    0.000 transforms.py:43(IntegralTransform)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 encoder.py:73(JSONEncoder)
        1    0.000    0.000    0.000    0.000 fancysets.py:268(ImageSet)
        1    0.000    0.000    0.000    0.000 sets.py:1525(Complement)
        1    0.000    0.000    0.000    0.000 collocations.py:48(AbstractCollocationFinder)
        1    0.000    0.000    0.000    0.000 kind.py:258(__init__)
        2    0.000    0.000    0.000    0.000 containers.py:51(<genexpr>)
        1    0.000    0.000    0.000    0.000 extensions.py:216(MonogenicFiniteExtension)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3706(SetInter)
        1    0.000    0.000    0.000    0.000 glue.py:152(GlueDict)
        1    0.000    0.000    0.000    0.000 porter.py:28(PorterStemmer)
        1    0.000    0.000    0.000    0.000 factorials.py:36(factorial)
        4    0.000    0.000    0.000    0.000 __init__.py:1220(__init__)
        3    0.000    0.000    0.000    0.000 ctx_base.py:458(memoize)
        1    0.000    0.000    0.000    0.000 assume.py:81(AppliedPredicate)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1818(RegexBase)
        1    0.000    0.000    0.000    0.000 semcor.py:19(SemcorCorpusReader)
        1    0.000    0.000    0.000    0.000 fancysets.py:1424(__new__)
        1    0.000    0.000    0.000    0.000 syntactic_step_parser.py:151(p_constraint_class)
        1    0.000    0.000    0.000    0.000 codecs.py:94(__new__)
        1    0.000    0.000    0.000    0.000 chart.py:104(CCGLeafEdge)
        1    0.000    0.000    0.000    0.000 api.py:83(CCGVar)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2882(get_required_string)
        1    0.000    0.000    0.000    0.000 drt.py:300(DRS)
        1    0.000    0.000    0.000    0.000 probability.py:808(LidstoneProbDist)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3309(RefGroup)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        8    0.000    0.000    0.000    0.000 manualintegrate.py:883(trig_rewriter)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 dense.py:295(MutableDenseMatrix)
        1    0.000    0.000    0.000    0.000 bessel.py:399(besseli)
        1    0.000    0.000    0.000    0.000 __init__.py:246(<dictcomp>)
        1    0.000    0.000    0.000    0.000 plot.py:59(Plot)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3855(String)
        1    0.000    0.000    0.000    0.000 {built-in method posix.uname}
        3    0.000    0.000    0.000    0.000 generate.py:22(_aset)
        1    0.000    0.000    0.000    0.000 logic.py:1801(BinaryExpression)
        1    0.000    0.000    0.000    0.000 trace.py:6(Trace)
        1    0.000    0.000    0.000    0.000 perceptron.py:29(AveragedPerceptron)
        1    0.000    0.000    0.000    0.000 boxer.py:58(Boxer)
        1    0.000    0.000    0.000    0.000 weka.py:86(WekaClassifier)
        2    0.000    0.000    0.000    0.000 core.py:6529(__setattr__)
        1    0.000    0.000    0.000    0.000 core.py:6426(MaskedConstant)
        1    0.000    0.000    0.000    0.000 wsd.py:10(<module>)
        1    0.000    0.000    0.000    0.000 api.py:380(SyntaxCorpusReader)
        5    0.000    0.000    0.000    0.000 _regex_core.py:4245(_check_group_features)
        1    0.000    0.000    0.000    0.000 _regex_core.py:4231(is_open_group)
       10    0.000    0.000    0.000    0.000 ctx_iv.py:355(_wrap_mpi_function)
        1    0.000    0.000    0.000    0.000 ring.py:9(Ring)
       16    0.000    0.000    0.000    0.000 _inspect.py:143(<lambda>)
        1    0.000    0.000    0.000    0.000 brill_trainer.py:22(BrillTaggerTrainer)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2925(Group)
        1    0.000    0.000    0.000    0.000 exprtools.py:814(Term)
        1    0.000    0.000    0.000    0.000 trigonometric.py:3094(acsc)
        1    0.000    0.000    0.000    0.000 fancysets.py:1009(ComplexRegion)
       11    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 numbers.py:2848(__new__)
        1    0.000    0.000    0.000    0.000 tableau.py:431(Agenda)
        1    0.000    0.000    0.000    0.000 kind.py:97(__new__)
        1    0.000    0.000    0.000    0.000 special.py:98(Identity)
        1    0.000    0.000    0.000    0.000 _base.py:112(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 lex.py:557(LexerReflect)
        1    0.000    0.000    0.000    0.000 error.py:35(HTTPError)
        1    0.000    0.000    0.000    0.000 matpow.py:9(MatPow)
        1    0.000    0.000    0.000    0.000 senna.py:123(SennaNERTagger)
        1    0.000    0.000    0.000    0.000 template.py:17(BrillTemplateI)
        1    0.000    0.000    0.000    0.000 subprocess.py:136(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 sre_parse.py:1054(expand_template)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1140(_ListDataStream)
        1    0.000    0.000    0.000    0.000 ibm4.py:116(IBMModel4)
        3    0.000    0.000    0.000    0.000 _regex_core.py:3450(has_simple_start)
        1    0.000    0.000    0.000    0.000 handler.py:47(ContentHandler)
        1    0.000    0.000    0.000    0.000 ibm1.py:74(IBMModel1)
        1    0.000    0.000    0.000    0.000 _iotools.py:230(NameValidator)
        1    0.000    0.000    0.000    0.000 bessel.py:1840(marcumq)
        2    0.000    0.000    0.000    0.000 featstruct.py:2015(__init__)
        6    0.000    0.000    0.000    0.000 transforms.py:195(_noconds_)
        3    0.000    0.000    0.000    0.000 numbers.py:711(sort_key)
        1    0.000    0.000    0.000    0.000 rules.py:5(Transform)
        1    0.000    0.000    0.000    0.000 multinomial.py:1(<module>)
        5    0.000    0.000    0.000    0.000 _regex_core.py:4228(close_group)
        8    0.000    0.000    0.000    0.000 getlimits.py:90(_register_type)
        1    0.000    0.000    0.000    0.000 __init__.py:2135(NullHandler)
        1    0.000    0.000    0.000    0.000 yacc.py:1475(Grammar)
        9    0.000    0.000    0.000    0.000 inverselaplace.py:16(__init__)
        1    0.000    0.000    0.000    0.000 sinica_treebank.py:53(SinicaTreebankCorpusReader)
        1    0.000    0.000    0.000    0.000 kronecker.py:86(KroneckerProduct)
        1    0.000    0.000    0.000    0.000 bessel.py:501(besselk)
        1    0.000    0.000    0.000    0.000 gamma_functions.py:409(uppergamma)
        1    0.000    0.000    0.000    0.000 cnf.py:355(EncodedCNF)
       14    0.000    0.000    0.000    0.000 typing.py:1065(<genexpr>)
        1    0.000    0.000    0.000    0.000 numbers.py:3582(Pi)
        1    0.000    0.000    0.000    0.000 polyoptions.py:77(Options)
        1    0.000    0.000    0.000    0.000 error_functions.py:868(erfcinv)
        4    0.000    0.000    0.000    0.000 numbers.py:3126(__eq__)
        1    0.000    0.000    0.000    0.000 getlimits.py:461(iinfo)
        1    0.000    0.000    0.000    0.000 projectivedependencyparser.py:28(DependencySpan)
        1    0.000    0.000    0.000    0.000 doctest.py:504(DocTest)
        1    0.000    0.000    0.000    0.000 diophantine.py:1220(<setcomp>)
        2    0.000    0.000    0.000    0.000 dispatcher.py:291(dispatch_iter)
        1    0.000    0.000    0.000    0.000 api.py:592(TheoremToolThread)
       16    0.000    0.000    0.000    0.000 _regex_core.py:539(is_above_limit)
        1    0.000    0.000    0.000    0.000 unix_events.py:1248(ThreadedChildWatcher)
        1    0.000    0.000    0.000    0.000 gaussiandomains.py:241(GaussianDomain)
        1    0.000    0.000    0.000    0.000 npyio.py:115(NpzFile)
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 reviews.py:75(Review)
        1    0.000    0.000    0.000    0.000 threading.py:341(notify)
        1    0.000    0.000    0.000    0.000 miscellaneous.py:685(Max)
        1    0.000    0.000    0.000    0.000 chart.py:228(TreeEdge)
       15    0.000    0.000    0.000    0.000 symbol.py:685(literal)
        1    0.000    0.000    0.000    0.000 weakref.py:284(update)
        1    0.000    0.000    0.000    0.000 recursivedescent.py:349(SteppingRecursiveDescentParser)
        1    0.000    0.000    0.000    0.000 boolalg.py:192(BooleanAtom)
        2    0.000    0.000    0.000    0.000 lexicon.py:260(<listcomp>)
        1    0.000    0.000    0.000    0.000 lancaster.py:17(LancasterStemmer)
        1    0.000    0.000    0.000    0.000 ycoe.py:33(YCOECorpusReader)
        1    0.000    0.000    0.000    0.000 funcmatrix.py:9(FunctionMatrix)
       12    0.000    0.000    0.000    0.000 matexpr.py:22(_sympifyit)
        1    0.000    0.000    0.000    0.000 drt.py:779(DrtConcatenation)
        1    0.000    0.000    0.000    0.000 error_functions.py:2013(Shi)
        1    0.000    0.000    0.000    0.000 rule.py:19(TagRule)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2512(get_required_string)
        1    0.000    0.000    0.000    0.000 exponential.py:30(ExpBase)
        1    0.000    0.000    0.000    0.000 nfa.py:115(NFA)
        1    0.000    0.000    0.000    0.000 tagged.py:245(CategorizedTaggedCorpusReader)
        3    0.000    0.000    0.000    0.000 yacc.py:233(__init__)
        1    0.000    0.000    0.000    0.000 nombank.py:185(NombankInstance)
        1    0.000    0.000    0.000    0.000 special.py:197(OneMatrix)
        1    0.000    0.000    0.000    0.000 api.py:162(Alignment)
        1    0.000    0.000    0.000    0.000 association.py:166(BigramAssocMeasures)
        1    0.000    0.000    0.000    0.000 matexpr.py:695(MatrixElement)
        8    0.000    0.000    0.000    0.000 yacc.py:247(__setitem__)
        1    0.000    0.000    0.000    0.000 util.py:22(VectorSpaceClusterer)
        3    0.000    0.000    0.000    0.000 lex.py:631(get_states)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2651(Fuzzy)
        1    0.000    0.000    0.000    0.000 subprocess.py:116(Process)
        1    0.000    0.000    0.000    0.000 featstruct.py:2007(Feature)
        1    0.000    0.000    0.000    0.000 interval_membership.py:4(intervalMembership)
        1    0.000    0.000    0.000    0.000 shiftreduce.py:286(SteppingShiftReduceParser)
        1    0.000    0.000    0.000    0.000 runner.py:13(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 permutation.py:9(PermutationMatrix)
        1    0.000    0.000    0.000    0.000 binrel.py:134(AppliedBinaryRelation)
        1    0.000    0.000    0.000    0.000 elliptic_integrals.py:12(elliptic_k)
       10    0.000    0.000    0.000    0.000 timeutils.py:54(decorator)
        1    0.000    0.000    0.000    0.000 unix_events.py:948(SafeChildWatcher)
        3    0.000    0.000    0.000    0.000 rszeta.py:54(__init__)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3680(SetDiff)
        1    0.000    0.000    0.000    0.000 mace.py:23(MaceCommand)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3769(SetUnion)
        1    0.000    0.000    0.000    0.000 core.py:192(<listcomp>)
        1    0.000    0.000    0.000    0.000 ideals.py:281(ModuleImplementedIdeal)
        1    0.000    0.000    0.000    0.000 match.py:169(MatchesList)
        1    0.000    0.000    0.000    0.000 stanford.py:138(StanfordPOSTagger)
        1    0.000    0.000    0.000    0.000 lexer.py:38(Lexer)
        2    0.000    0.000    0.000    0.000 libmpf.py:884(python_mpf_mul)
        1    0.000    0.000    0.000    0.000 api.py:23(CorpusReader)
        1    0.000    0.000    0.000    0.000 inverse.py:8(Inverse)
        1    0.000    0.000    0.000    0.000 boolalg.py:1393(ITE)
        4    0.000    0.000    0.000    0.000 libmpf.py:574(mpf_cmp)
        1    0.000    0.000    0.000    0.000 containers.py:188(Dict)
        1    0.000    0.000    0.000    0.000 _internal.py:216(_getintp_ctype)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2072(can_be_affix)
        1    0.000    0.000    0.000    0.000 cnf.py:110(AND)
